"from_id","to_id","dist_2016","dist_2021"
"12317","12317",4013,3704
"12318","12318",7621,7754
"12319","12319",7278,7139
"12320","12320",4536,4236
"12322","12322",10288,10122
"12323","12323",3034,2620
"12325","12325",12698,12661
"12327","12327",11981,12163
"12328","12328",16306,15114
"12329","12329",12014,11829
"12330","12330",5016,4619
"12331","12331",13454,13413
"12332","12332",10318,10541
"12333","12333",13932,14362
"12334","12334",7403,6957
"12335","12335",9664,10481
"12336","12336",12660,12295
"12338","12338",5209,4237
"12339","12339",5181,4508
"12340","12340",13790,14435
"12341","12341",11078,10803
"12342","12342",14254,13782
"12343","12343",10494,10145
"12344","12344",5975,5716
"12345","12345",1839,1302
"12346","12346",5149,5058
"12347","12347",14114,14544
"12349","12349",11417,10268
"12350","12350",3186,3176
"12351","12351",14006,13957
"12352","12352",14145,14378
"12353","12353",12853,12624
"12354","12354",8749,8588
"12356","12356",13771,12511
"12357","12357",15529,15178
"12359","12359",15148,14451
"12360","12360",8272,8231
"12362","12362",6958,7439
"12363","12363",8254,9460
"12364","12364",4292,3920
"12365","12365",8461,7487
"12366","12366",9686,10413
"12367","12367",8840,9636
"12368","12368",10269,10009
"12370","12370",12301,11395
"12371","12371",13093,14783
"12372","12372",14610,14167
"12373","12373",15471,15133
"12374","12374",10303,10294
"12375","12375",5311,6063
"12376","12376",16759,16158
"12377","12377",12145,12898
"12378","12378",11433,10816
"12379","12379",4503,4060
"12381","12381",8898,8244
"12382","12382",13051,12557
"12383","12383",12468,12633
"12389","12389",13331,12604
"12390","12390",14268,13352
"12392","12392",7591,7467
"12394","12394",9185,8651
"12395","12395",12139,11425
"12396","12396",9098,9607
"12397","12397",13480,13743
"12398","12398",8258,8764
"12399","12399",11458,12261
"12400","12400",8086,8329
"12401","12401",5902,5067
"12402","12402",10605,9882
"12404","12404",8798,9309
"12405","12405",7954,7409
"12406","12406",7463,7441
"12407","12407",16733,14946
"12410","12410",12744,12300
"12411","12411",16223,14812
"12412","12412",5891,6117
"12413","12413",8443,7594
"12414","12414",15075,14067
"12415","12415",12848,12343
"12416","12416",10304,10084
"12417","12417",15911,15847
"12418","12418",8081,7493
"12419","12419",11507,11291
"12420","12420",8651,8366
"12421","12421",10005,12154
"12423","12423",12544,13152
"12424","12424",8164,7664
"12425","12425",10918,11125
"12426","12426",13430,13584
"12427","12427",12714,12638
"12428","12428",7688,6950
"12429","12429",8975,8791
"12431","12431",8702,8723
"12432","12432",7298,6886
"12433","12433",6929,6168
"12434","12434",14700,14727
"12435","12435",6285,6519
"12437","12437",5795,4909
"12438","12438",7351,7582
"12440","12440",11375,9633
"12441","12441",12108,11173
"12442","12442",9886,6961
"12443","12443",8273,8055
"12444","12444",13856,13013
"12445","12445",4607,4353
"12446","12446",8547,7276
"12447","12447",13831,14323
"12448","12448",13180,12699
"12449","12449",5838,8030
"12451","12451",13941,13073
"12452","12452",16424,16202
"12454","12454",13669,13719
"12455","12455",11675,12388
"12459","12459",5887,5622
"12460","12460",6881,6994
"12461","12461",14154,13108
"12462","12462",14268,14491
"12463","12463",6303,5540
"12464","12464",13813,14092
"12466","12466",11077,11792
"12467","12467",15088,14254
"12468","12468",5540,5232
"12469","12469",14592,15453
"12470","12470",6352,6298
"12473","12473",14555,13922
"12474","12474",7834,8425
"12475","12475",6930,6923
"12476","12476",12889,12630
"12477","12477",12987,13490
"12478","12478",6182,5953
"12479","12479",13576,13617
"12480","12480",11967,11087
"12481","12481",9715,10253
"12482","12482",6048,5812
"12483","12483",8806,8285
"12484","12484",7138,7095
"12485","12485",7350,6827
"12487","12487",6105,6223
"12488","12488",12682,12929
"12491","12491",14883,15970
"12492","12492",4857,4722
"12493","12493",2465,2746
"12494","12494",9637,8611
"12495","12495",4736,4466
"12498","12498",12758,12595
"12499","12499",12098,12935
"12500","12500",10636,11636
"12501","12501",9513,9257
"12502","12502",11737,12141
"12505","12505",15628,15260
"12506","12506",5825,5139
"12507","12507",7498,7906
"12508","12508",11737,10984
"12509","12509",4439,3676
"12511","12511",3911,3435
"12512","12512",13758,13234
"12513","12513",8954,8714
"12514","12514",3584,4159
"12515","12515",14125,13212
"12516","12516",4263,3758
"12517","12517",8561,7862
"12518","12518",14714,16173
"12519","12519",13684,12358
"12520","12520",7718,8025
"12521","12521",13776,13679
"12522","12522",14609,13120
"12524","12524",9571,8866
"12525","12525",5646,6458
"12529","12529",11582,12064
"12531","12531",3942,3987
"12532","12532",3446,3267
"12533","12533",8872,8330
"12536","12536",9991,10298
"12537","12537",13534,12920
"12538","12538",10589,10101
"12539","12539",13659,12429
"12540","12540",15592,16361
"12541","12541",8886,9165
"12542","12542",11444,11084
"12543","12543",11089,10662
"12544","12544",13112,12320
"12545","12545",10215,9132
"12546","12546",10991,11328
"12547","12547",6908,6939
"12548","12548",3107,3376
"12550","12550",16036,14545
"12551","12551",11409,11523
"12552","12552",11368,11752
"12553","12553",8752,7729
"12554","12554",15913,13546
"12555","12555",9431,9834
"12556","12556",2602,2604
"12557","12557",8215,8336
"12558","12558",9513,10059
"12559","12559",9062,9178
"12560","12560",6797,7318
"12561","12561",9459,8783
"12562","12562",8398,8100
"12563","12563",8838,8760
"12564","12564",1488,1292
"12565","12565",12777,13140
"12566","12566",15382,16409
"12567","12567",8264,8392
"12568","12568",13764,13973
"12570","12570",9100,9401
"12571","12571",4369,4834
"12572","12572",9237,9585
"12573","12573",11277,11628
"12574","12574",11997,11447
"12575","12575",7079,6834
"12576","12576",6448,6632
"12577","12577",10444,9883
"12578","12578",15951,14560
"12579","12579",10071,9558
"12580","12580",9060,9110
"12582","12582",8216,6849
"12583","12583",2929,2965
"12585","12585",14456,14213
"12586","12586",6736,5954
"12587","12587",11252,10864
"12588","12588",10039,10247
"12589","12589",10544,11125
"12590","12590",10667,11236
"12592","12592",15909,15308
"12594","12594",12742,12944
"12595","12595",3032,3193
"12596","12596",15186,14706
"12597","12597",16174,16079
"12598","12598",8919,8223
"12602","12602",12871,12622
"12603","12603",11067,10503
"12604","12604",8365,8278
"12605","12605",5777,5547
"12606","12606",4462,4018
"12607","12607",13051,13628
"12608","12608",15244,15612
"12609","12609",10260,9193
"12610","12610",9821,9320
"12611","12611",5374,4908
"12612","12612",10939,10878
"12613","12613",4608,3996
"12614","12614",14530,14198
"12615","12615",8348,7562
"12617","12617",12481,12066
"12618","12618",9350,9320
"12619","12619",9191,8993
"12622","12622",4870,5190
"12623","12623",12764,13637
"12624","12624",10369,10464
"12626","12626",7184,6408
"12628","12628",11920,8523
"12629","12629",6428,6164
"12630","12630",3724,3466
"12631","12631",6713,7490
"12632","12632",4681,4504
"12634","12634",11211,10299
"12635","12635",6905,7034
"12636","12636",12994,13281
"12637","12637",10742,10096
"12638","12638",11112,10585
"12639","12639",4310,4219
"12640","12640",2086,1735
"12641","12641",16302,16898
"12642","12642",7697,7985
"12643","12643",13185,14906
"12645","12645",14124,13838
"12646","12646",11847,11448
"12647","12647",15457,15026
"12649","12649",11248,10622
"12650","12650",4439,4869
"12651","12651",13408,12393
"12652","12652",6953,7293
"12653","12653",7317,6157
"12655","12655",3291,3438
"12656","12656",10329,9911
"12657","12657",12603,12285
"12658","12658",13221,13544
"12659","12659",6570,6146
"12661","12661",14262,14024
"12662","12662",11112,9664
"12663","12663",14020,13292
"12664","12664",12784,12505
"12665","12665",14983,15320
"12666","12666",14558,14533
"12667","12667",12713,11665
"12669","12669",13946,13251
"12670","12670",5404,6712
"12671","12671",15285,15355
"12672","12672",6728,6069
"12673","12673",13691,13243
"12674","12674",9310,9440
"12675","12675",11707,10154
"12676","12676",5364,5332
"12677","12677",11411,10597
"12678","12678",10509,11190
"12679","12679",7339,7010
"12681","12681",11292,10395
"12682","12682",16159,14738
"12683","12683",14890,14975
"12684","12684",2100,2715
"12685","12685",9308,9785
"12686","12686",7325,6955
"12688","12688",5845,5416
"12689","12689",11470,10084
"12691","12691",7783,7624
"12692","12692",14289,14334
"12693","12693",7445,7420
"12694","12694",15951,16209
"12695","12695",16498,16782
"12696","12696",15168,13174
"12698","12698",3128,2499
"12699","12699",5756,5740
"12700","12700",11872,10976
"12701","12701",4826,4824
"12703","12703",9645,9680
"12704","12704",13445,12420
"12705","12705",8630,7737
"12706","12706",10474,10756
"12707","12707",13898,12917
"12708","12708",1337,818
"12709","12709",7579,7247
"12711","12711",4559,4764
"12712","12712",7738,7242
"12713","12713",10457,10817
"12714","12714",3173,3566
"12716","12716",6569,6041
"12717","12717",5891,5345
"12718","12718",10029,8824
"12719","12719",11982,10763
"12720","12720",11581,8628
"12721","12721",9906,9180
"12722","12722",11138,11183
"12723","12723",7063,6506
"12724","12724",8990,8097
"12725","12725",13143,13688
"12726","12726",14498,15451
"12727","12727",5414,4813
"12729","12729",10736,11175
"12730","12730",5678,5865
"12732","12732",2124,1785
"12733","12733",11478,11192
"12736","12736",7103,6768
"12737","12737",6075,5451
"12738","12738",5195,4516
"12739","12739",14958,15136
"12740","12740",13130,13004
"12741","12741",13803,13931
"12742","12742",3120,2890
"12743","12743",8931,9322
"12744","12744",11344,10657
"12745","12745",10280,10979
"12747","12747",9237,8942
"12748","12748",15174,15341
"12749","12749",9695,9590
"12750","12750",3188,4067
"12752","12752",12911,12985
"12754","12754",8069,6936
"12755","12755",8349,6624
"12756","12756",9719,9387
"12757","12757",7952,7893
"12758","12758",9215,8801
"12759","12759",2184,2179
"12760","12760",6222,6295
"12761","12761",9545,8992
"12762","12762",12988,12591
"12763","12763",16435,15302
"12764","12764",9454,8415
"12765","12765",10622,9972
"12766","12766",3318,3194
"12768","12768",9299,10370
"12769","12769",6425,6617
"12771","12771",8303,7586
"12772","12772",6628,6635
"12773","12773",5237,4388
"12774","12774",5111,5110
"12776","12776",11157,10805
"12777","12777",15265,13997
"12780","12780",7702,7392
"12781","12781",13433,13460
"12783","12783",16514,13531
"12784","12784",8607,9129
"12785","12785",15226,15041
"12786","12786",9375,8621
"12787","12787",10894,11228
"12788","12788",3851,3977
"12789","12789",9214,9052
"12790","12790",15063,15433
"12791","12791",9460,10079
"12792","12792",7145,6944
"12793","12793",17667,17263
"12794","12794",12809,12998
"12795","12795",4680,4188
"12796","12796",10592,10339
"12797","12797",6996,7423
"12798","12798",9112,9708
"12799","12799",17313,17632
"12800","12800",9627,9183
"12801","12801",9457,8431
"12802","12802",10805,10888
"12803","12803",9875,9894
"12805","12805",3690,3375
"12806","12806",5338,4872
"12807","12807",7221,6818
"12808","12808",9416,8705
"12809","12809",15304,14855
"12810","12810",7515,6774
"12811","12811",14877,13971
"12814","12814",14932,15110
"12815","12815",1214,1507
"12816","12816",6573,7548
"12817","12817",5015,4717
"12818","12818",5465,5780
"12819","12819",6583,5837
"12820","12820",13408,12898
"12821","12821",12415,13445
"12822","12822",10880,11020
"12823","12823",5656,5811
"12824","12824",11992,11616
"12825","12825",10307,10316
"12827","12827",10000,8690
"12828","12828",5424,5390
"12830","12830",8324,8229
"12831","12831",14968,14783
"12832","12832",13011,13158
"12833","12833",7630,8763
"12834","12834",12459,11641
"12835","12835",9578,9352
"12836","12836",12070,12352
"12837","12837",8083,7888
"12838","12838",8243,7504
"12839","12839",16170,14580
"12840","12840",4388,4510
"12841","12841",8417,9054
"12842","12842",7524,8608
"12844","12844",9175,8187
"12845","12845",10154,9621
"12846","12846",14418,15216
"12848","12848",10821,10746
"12849","12849",7764,7253
"12851","12851",6736,6789
"12852","12852",5498,5212
"12853","12853",7242,7096
"12854","12854",6896,8084
"12855","12855",10615,10787
"12856","12856",9705,9674
"12858","12858",6991,7094
"12859","12859",11160,11395
"12860","12860",8801,9157
"12861","12861",12931,13231
"12862","12862",10770,11647
"12863","12863",15170,14992
"12864","12864",9336,9294
"12865","12865",16401,16400
"12866","12866",6198,6905
"12867","12867",13248,13256
"12868","12868",15817,15161
"12870","12870",8314,7844
"12871","12871",17147,16605
"12873","12873",10277,10638
"12874","12874",13141,12811
"12875","12875",3583,3424
"12876","12876",4433,4498
"12877","12877",15055,14776
"12878","12878",15002,15702
"12879","12879",12751,12734
"12880","12880",12288,13095
"12881","12881",15971,14149
"12882","12882",13077,12769
"12883","12883",6073,6164
"12884","12884",7375,6705
"12886","12886",10151,12028
"12887","12887",6500,6207
"12888","12888",11790,11950
"12889","12889",8937,9333
"12890","12890",11179,9413
"12891","12891",12073,10750
"12892","12892",8636,7232
"12893","12893",15876,14654
"12894","12894",10915,10703
"12895","12895",11725,12401
"12898","12898",14953,15400
"12900","12900",8470,8138
"12901","12901",13867,14025
"12902","12902",11927,11615
"12903","12903",3041,2337
"12904","12904",12909,12383
"12905","12905",13904,13890
"12906","12906",11998,10613
"12907","12907",2839,2641
"12908","12908",12555,12685
"12910","12910",3892,3449
"12912","12912",9736,10649
"12913","12913",4969,4985
"12915","12915",5744,5868
"12916","12916",10616,10315
"12917","12917",14555,14344
"12918","12918",12181,11882
"12919","12919",2106,2134
"12920","12920",14408,15909
"12921","12921",8808,7827
"12923","12923",13891,14153
"12924","12924",8372,7758
"12925","12925",11063,10005
"12926","12926",16142,15069
"12927","12927",11557,12230
"12928","12928",12155,11601
"12929","12929",4467,3681
"12930","12930",3681,3194
"12931","12931",15541,14234
"12932","12932",8489,8699
"12933","12933",13658,13926
"12934","12934",16168,15542
"12935","12935",1637,1673
"12936","12936",2256,1012
"12937","12937",5211,4809
"12938","12938",10284,9872
"12939","12939",4355,4178
"12941","12941",7048,6892
"12942","12942",12000,12135
"12943","12943",12077,12033
"12944","12944",10462,9509
"12945","12945",11248,11195
"12946","12946",5540,5568
"12948","12948",5478,5791
"12949","12949",14781,14613
"12951","12951",8273,8084
"12952","12952",3609,3690
"12953","12953",10907,10619
"12954","12954",8575,8280
"12955","12955",9369,9282
"12956","12956",11838,12449
"12958","12958",5576,5559
"12959","12959",14117,14413
"12960","12960",13125,11737
"12961","12961",14112,15392
"12962","12962",9262,9433
"12963","12963",8586,8877
"12964","12964",11991,12039
"12965","12965",2505,2487
"12968","12968",6275,5213
"12969","12969",614,619
"12970","12970",11139,12156
"12971","12971",10222,10085
"12972","12972",12667,12259
"12973","12973",14881,14559
"12974","12974",5994,5620
"12975","12975",7358,6633
"12976","12976",4578,5078
"12977","12977",15432,15622
"12978","12978",10375,10665
"12980","12980",1662,1662
"12981","12981",10299,9865
"12982","12982",11905,12214
"12984","12984",12702,10283
"12985","12985",10869,10507
"12986","12986",11310,11338
"12989","12989",17335,16816
"12991","12991",8186,7432
"12993","12993",12754,13703
"12994","12994",8697,9741
"12995","12995",3237,2538
"12996","12996",11128,11173
"12997","12997",3063,3163
"12999","12999",6193,6453
"13000","13000",14144,13034
"13001","13001",10464,9926
"13002","13002",8987,9071
"13003","13003",5081,5496
"13004","13004",6767,6155
"13006","13006",6171,6794
"13008","13008",8150,8490
"13010","13010",2892,2834
"13011","13011",4581,4778
"13012","13012",13027,11555
"13013","13013",4392,4550
"13014","13014",9334,9034
"13015","13015",2456,2549
"13016","13016",8848,7983
"13017","13017",12086,11423
"13018","13018",11632,11262
"13019","13019",11981,11954
"13020","13020",3356,4479
"13021","13021",14169,11852
"13022","13022",14575,14362
"13023","13023",10944,11172
"13025","13025",7192,7416
"13026","13026",12263,12227
"13027","13027",8188,7904
"13028","13028",13093,12278
"13029","13029",11096,10560
"13032","13032",11293,10944
"13033","13033",7656,6691
"13034","13034",14910,15165
